28053,2016-10-07 00:10:49,78:AC:C0:87:58:89,-62.6,-61
28053,2016-10-07 00:10:31,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:10:38,A0:88:B4:94:1A:DC,-79.5,-77
28053,2016-10-07 00:10:37,F8:A9:D0:44:C0:0C,-80.4,-79
28053,2016-10-07 00:10:38,90:A4:DE:2F:DC:72,-80,-80
28053,2016-10-07 00:10:41,18:CF:5E:DC:A7:D0,-69.5,-68
28053,2016-10-07 00:10:41,28:C2:DD:98:92:93,-60.4,-58
28053,2016-10-07 00:10:47,B0:DF:3A:EC:AC:19,-79,-79
28053,2016-10-07 00:10:49,FA:8E:85:1F:D9:88,-59,-59
28053,2016-10-07 00:11:03,A0:88:B4:94:1A:DC,-80,-77
28053,2016-10-07 00:11:07,78:AC:C0:87:58:89,-62.4,-61
28053,2016-10-07 00:11:12,64:BC:0C:47:46:8F,-77.5,-76
28053,2016-10-07 00:11:13,F8:A9:D0:44:C0:0C,-79.5,-79
28053,2016-10-07 00:11:23,FA:8E:85:1F:D9:88,-60.5,-60
28053,2016-10-07 00:11:27,4C:66:41:54:27:F4,-79.2,-78
28053,2016-10-07 00:11:35,A0:88:B4:94:1A:DC,-79.7,-77
28053,2016-10-07 00:11:32,FA:8E:85:1F:D9:88,-60.5,-60
28053,2016-10-07 00:11:43,64:BC:0C:47:46:8F,-79.4,-79
28053,2016-10-07 00:11:36,78:AC:C0:87:58:89,-62,-62
28053,2016-10-07 00:11:36,B0:DF:3A:EC:AC:19,-77.5,-75
28053,2016-10-07 00:11:51,F8:A9:D0:44:C0:0C,-77.9,-77
28053,2016-10-07 00:11:40,18:CF:5E:DC:A7:D0,-70.1,-69
28053,2016-10-07 00:11:54,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:12:05,A0:88:B4:94:1A:DC,-79.2,-76
28053,2016-10-07 00:12:13,4C:66:41:54:27:F4,-79.5,-78
28053,2016-10-07 00:12:04,78:AC:C0:87:58:89,-62.2,-62
28053,2016-10-07 00:12:27,64:BC:0C:47:46:8F,-77.9,-76
28053,2016-10-07 00:12:04,9C:C1:72:3C:8F:86,-74.6,-73
28053,2016-10-07 00:12:14,28:C2:DD:98:92:93,-57.7,-56
28053,2016-10-07 00:12:16,F8:A9:D0:44:C0:0C,-81,-81
28053,2016-10-07 00:12:16,B0:DF:3A:EC:AC:19,-76,-76
28053,2016-10-07 00:12:39,A0:88:B4:94:1A:DC,-79.3,-77
28053,2016-10-07 00:12:35,F8:A9:D0:44:C0:0C,-84.5,-84
28053,2016-10-07 00:12:41,78:AC:C0:87:58:89,-62.5,-62
28053,2016-10-07 00:12:38,90:A4:DE:2F:DC:72,-80.6,-79
28053,2016-10-07 00:12:39,FA:8E:85:1F:D9:88,-60.5,-60
28053,2016-10-07 00:12:43,18:CF:5E:DC:A7:D0,-68.7,-68
28053,2016-10-07 00:12:44,B0:DF:3A:EC:AC:19,-83.3,-80
28053,2016-10-07 00:13:28,78:AC:C0:87:58:89,-62.6,-61
28053,2016-10-07 00:13:10,A0:88:B4:94:1A:DC,-79.6,-77
28053,2016-10-07 00:13:11,FA:8E:85:1F:D9:88,-60.3,-60
28053,2016-10-07 00:13:18,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:13:18,BC:3B:AF:86:26:30,-81.6,-81
28053,2016-10-07 00:13:33,A0:88:B4:94:1A:DC,-79.8,-78
28053,2016-10-07 00:13:30,24:DF:6A:64:11:66,-73.6,-72
28053,2016-10-07 00:13:55,D8:CF:9C:14:45:3B,-64.6,-63
28053,2016-10-07 00:13:37,FA:8E:85:1F:D9:88,-60,-60
28053,2016-10-07 00:13:38,78:AC:C0:87:58:89,-62.3,-61
28053,2016-10-07 00:13:42,18:CF:5E:DC:A7:D0,-70.3,-69
28053,2016-10-07 00:13:48,28:C2:DD:98:92:93,-57.5,-57
28053,2016-10-07 00:14:00,D8:CF:9C:14:45:3B,-76,-76
28053,2016-10-07 00:14:01,24:DF:6A:64:11:66,-72.8,-71
28053,2016-10-07 00:14:03,FA:8E:85:1F:D9:88,-60,-60
28053,2016-10-07 00:14:15,78:AC:C0:87:58:89,-62,-61
28053,2016-10-07 00:14:53,78:AC:C0:87:58:89,-63.5,-62
28053,2016-10-07 00:14:38,90:A4:DE:2F:DC:72,-82.5,-82
28053,2016-10-07 00:14:43,18:CF:5E:DC:A7:D0,-69.2,-69
28053,2016-10-07 00:14:52,FA:8E:85:1F:D9:88,-60,-60
28053,2016-10-07 00:14:54,A0:88:B4:94:1A:DC,-82.7,-82
28053,2016-10-07 00:15:11,A0:88:B4:94:1A:DC,-79.3,-78
28053,2016-10-07 00:15:11,78:AC:C0:87:58:89,-61.9,-61
28053,2016-10-07 00:15:13,FA:8E:85:1F:D9:88,-60,-60
28053,2016-10-07 00:15:20,28:C2:DD:98:92:93,-56.6,-56
28053,2016-10-07 00:15:36,A0:88:B4:94:1A:DC,-79.7,-78
28053,2016-10-07 00:15:40,78:AC:C0:87:58:89,-61.6,-61
28053,2016-10-07 00:15:43,18:CF:5E:DC:A7:D0,-69.4,-69
28053,2016-10-07 00:15:47,FA:8E:85:1F:D9:88,-60.5,-60
28053,2016-10-07 00:15:48,E8:50:8B:34:36:66,-72.4,-71
28053,2016-10-07 00:15:53,24:00:BA:53:E3:32,-82,-82
28053,2016-10-07 00:16:13,A0:88:B4:94:1A:DC,-78.6,-76
28053,2016-10-07 00:16:04,FA:8E:85:1F:B9:C1,-49,-49
28053,2016-10-07 00:16:05,24:00:BA:53:E3:32,-80.2,-78
28053,2016-10-07 00:16:08,78:AC:C0:87:58:89,-61.9,-61
28053,2016-10-07 00:16:23,34:FC:EF:A4:09:E0,-81.2,-80
28053,2016-10-07 00:16:39,A0:88:B4:94:1A:DC,-79.6,-77
28053,2016-10-07 00:16:33,FA:8E:85:1F:D9:88,-60.2,-60
28053,2016-10-07 00:16:36,78:AC:C0:87:58:89,-62,-61
28053,2016-10-07 00:16:38,90:A4:DE:2F:DC:72,-81,-81
28053,2016-10-07 00:16:38,34:FC:EF:A4:09:E0,-82,-82
28053,2016-10-07 00:16:43,18:CF:5E:DC:A7:D0,-69.2,-68
28053,2016-10-07 00:16:53,28:C2:DD:98:92:93,-58.1,-57
28053,2016-10-07 00:17:02,A0:88:B4:94:1A:DC,-79.8,-77
28053,2016-10-07 00:17:00,8C:79:67:1D:DC:D4,-83,-83
28053,2016-10-07 00:17:01,FA:8E:85:1F:D9:88,-61,-61
28053,2016-10-07 00:17:13,78:AC:C0:87:58:89,-62.5,-62
28053,2016-10-07 00:17:19,34:FC:EF:A4:09:E0,-75.6,-74
28053,2016-10-07 00:17:27,FA:8E:85:1F:B9:C1,-51,-51
28053,2016-10-07 00:17:47,A0:88:B4:94:1A:DC,-79.3,-76
28053,2016-10-07 00:17:32,78:AC:C0:87:58:89,-62.9,-62
28053,2016-10-07 00:17:33,D0:13:FD:15:0B:21,-81,-81
28053,2016-10-07 00:17:38,34:FC:EF:A4:09:E0,-72,-70
28053,2016-10-07 00:17:43,18:CF:5E:DC:A7:D0,-69.8,-68
28053,2016-10-07 00:17:58,FA:8E:85:1F:D9:88,-60,-60
28053,2016-10-07 00:18:11,FA:8E:85:1F:D9:88,-60.5,-60
28053,2016-10-07 00:18:00,78:AC:C0:87:58:89,-62.3,-62
28053,2016-10-07 00:18:10,A0:88:B4:94:1A:DC,-80,-77
28053,2016-10-07 00:18:23,34:FC:EF:A4:09:E0,-70,-70
28053,2016-10-07 00:18:26,28:C2:DD:98:92:93,-57.2,-56
28053,2016-10-07 00:18:48,A0:88:B4:94:1A:DC,-79.8,-77
28053,2016-10-07 00:18:47,78:AC:C0:87:58:89,-62.2,-61
28053,2016-10-07 00:18:38,90:A4:DE:2F:DC:72,-79,-79
28053,2016-10-07 00:18:45,18:CF:5E:DC:A7:D0,-71.1,-69
28053,2016-10-07 00:18:52,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:18:53,34:FC:EF:A4:09:E0,-71,-71
28053,2016-10-07 00:19:19,A0:88:B4:94:1A:DC,-80,-76
28053,2016-10-07 00:19:06,78:AC:C0:87:58:89,-62,-62
28053,2016-10-07 00:19:09,B4:52:7E:7C:CF:35,-79.3,-79
28053,2016-10-07 00:19:29,FA:8E:85:1F:D9:88,-60.7,-60
28053,2016-10-07 00:19:30,A0:88:B4:94:1A:DC,-79.9,-77
28053,2016-10-07 00:19:53,78:AC:C0:87:58:89,-62.7,-62
28053,2016-10-07 00:19:45,18:CF:5E:DC:A7:D0,-69.3,-69
28053,2016-10-07 00:19:46,D0:13:FD:15:0B:21,-81.5,-81
28053,2016-10-07 00:19:53,34:FC:EF:A4:09:E0,-77.8,-76
28053,2016-10-07 00:19:54,FA:8E:85:1F:D9:88,-60,-60
28053,2016-10-07 00:19:59,28:C2:DD:98:92:93,-57,-57
28053,2016-10-07 00:20:00,28:C2:DD:98:92:93,-58,-56
28053,2016-10-07 00:20:05,A0:88:B4:94:1A:DC,-79.5,-77
28053,2016-10-07 00:20:03,78:AC:C0:87:58:89,-62.2,-62
28053,2016-10-07 00:20:14,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:20:20,34:FC:EF:A4:09:E0,-70.4,-68
28053,2016-10-07 00:20:40,78:AC:C0:87:58:89,-63.2,-61
28053,2016-10-07 00:20:38,34:FC:EF:A4:09:E0,-77,-77
28053,2016-10-07 00:20:38,90:A4:DE:2F:DC:72,-81,-81
28053,2016-10-07 00:20:45,18:CF:5E:DC:A7:D0,-68.6,-67
28053,2016-10-07 00:21:08,78:AC:C0:87:58:89,-62,-61
28053,2016-10-07 00:21:32,28:C2:DD:98:92:93,-56.6,-56
28053,2016-10-07 00:21:58,A0:88:B4:94:1A:DC,-79.2,-76
28053,2016-10-07 00:21:36,78:AC:C0:87:58:89,-62.4,-62
28053,2016-10-07 00:21:37,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:21:45,18:CF:5E:DC:A7:D0,-69.7,-69
28053,2016-10-07 00:22:29,A0:88:B4:94:1A:DC,-79.7,-78
28053,2016-10-07 00:22:23,78:AC:C0:87:58:89,-63.6,-61
28053,2016-10-07 00:22:42,A0:88:B4:94:1A:DC,-80.4,-78
28053,2016-10-07 00:22:42,78:AC:C0:87:58:89,-62.5,-62
28053,2016-10-07 00:22:38,90:A4:DE:2F:DC:72,-78,-78
28053,2016-10-07 00:22:45,18:CF:5E:DC:A7:D0,-68.9,-68
28053,2016-10-07 00:23:02,A0:88:B4:94:1A:DC,-80.6,-79
28053,2016-10-07 00:23:01,78:AC:C0:87:58:89,-62.9,-62
28053,2016-10-07 00:23:02,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:23:05,28:C2:DD:98:92:93,-58.1,-57
28053,2016-10-07 00:23:22,54:14:73:25:9A:93,-85,-85
28053,2016-10-07 00:23:30,A0:88:B4:94:1A:DC,-80.2,-79
28053,2016-10-07 00:23:38,78:AC:C0:87:58:89,-64.5,-62
28053,2016-10-07 00:23:45,18:CF:5E:DC:A7:D0,-69.6,-68
28053,2016-10-07 00:24:07,78:AC:C0:87:58:89,-61.5,-61
28053,2016-10-07 00:24:09,B4:52:7E:7C:CF:35,-77.2,-77
28053,2016-10-07 00:24:44,78:AC:C0:87:58:89,-63.6,-63
28053,2016-10-07 00:24:38,28:C2:DD:98:92:93,-56.9,-56
28053,2016-10-07 00:24:38,90:A4:DE:2F:DC:72,-79.2,-78
28053,2016-10-07 00:24:45,18:CF:5E:DC:A7:D0,-69.4,-68
28053,2016-10-07 00:24:52,A0:88:B4:94:1A:DC,-80.3,-80
28053,2016-10-07 00:25:03,78:AC:C0:87:58:89,-63.8,-61
28053,2016-10-07 00:25:08,A0:88:B4:94:1A:DC,-79.9,-78
28053,2016-10-07 00:25:31,78:AC:C0:87:58:89,-62.7,-62
28053,2016-10-07 00:25:34,A0:88:B4:94:1A:DC,-79.4,-77
28053,2016-10-07 00:25:45,18:CF:5E:DC:A7:D0,-69.7,-69
28053,2016-10-07 00:26:09,78:AC:C0:87:58:89,-62.9,-62
28053,2016-10-07 00:26:11,28:C2:DD:98:92:93,-58.5,-57
28053,2016-10-07 00:26:37,78:AC:C0:87:58:89,-62,-62
28053,2016-10-07 00:26:38,B8:BC:1B:C2:D9:0E,-83,-83
28053,2016-10-07 00:26:45,18:CF:5E:DC:A7:D0,-70.4,-69
28053,2016-10-07 00:26:58,4C:74:03:1F:20:DA,-81,-81
28053,2016-10-07 00:27:05,78:AC:C0:87:58:89,-62.6,-62
28053,2016-10-07 00:27:12,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:27:33,78:AC:C0:87:58:89,-63,-62
28053,2016-10-07 00:27:44,28:C2:DD:98:92:93,-57.7,-56
28053,2016-10-07 00:27:45,18:CF:5E:DC:A7:D0,-69.6,-68
28053,2016-10-07 00:28:20,78:AC:C0:87:58:89,-62.3,-61
28053,2016-10-07 00:28:38,B8:BC:1B:C2:D9:0E,-83,-83
28053,2016-10-07 00:28:38,90:A4:DE:2F:DC:72,-82,-82
28053,2016-10-07 00:28:39,78:AC:C0:87:58:89,-61.5,-61
28053,2016-10-07 00:28:45,18:CF:5E:DC:A7:D0,-69.9,-69
28053,2016-10-07 00:29:07,78:AC:C0:87:58:89,-61.4,-61
28053,2016-10-07 00:29:09,B4:52:7E:7C:CF:35,-78.2,-78
28053,2016-10-07 00:29:20,90:18:7C:61:4B:64,-79.1,-77
28053,2016-10-07 00:29:12,A0:88:B4:94:1A:DC,-81.2,-80
28053,2016-10-07 00:29:17,28:C2:DD:98:92:93,-57.7,-56
28053,2016-10-07 00:29:23,88:32:9B:CE:71:B2,-82,-82
28053,2016-10-07 00:29:34,90:18:7C:61:4B:64,-74.9,-71
28053,2016-10-07 00:29:32,88:32:9B:CE:71:B2,-78.2,-75
28053,2016-10-07 00:29:55,A0:88:B4:94:1A:DC,-79.3,-76
28053,2016-10-07 00:29:35,78:AC:C0:87:58:89,-61.5,-61
28053,2016-10-07 00:29:35,84:11:9E:01:23:EC,-82,-82
28053,2016-10-07 00:29:45,18:CF:5E:DC:A7:D0,-69.5,-68
28053,2016-10-07 00:29:56,FA:8E:85:1F:B9:C1,-49.5,-49
28053,2016-10-07 00:30:00,A0:88:B4:94:1A:DC,-79.4,-77
28053,2016-10-07 00:30:13,78:AC:C0:87:58:89,-61.5,-61
28053,2016-10-07 00:30:31,A0:88:B4:94:1A:DC,-79.9,-77
28053,2016-10-07 00:30:32,78:AC:C0:87:58:89,-61.5,-61
28053,2016-10-07 00:30:38,90:A4:DE:2F:DC:72,-79,-79
28053,2016-10-07 00:30:46,18:CF:5E:DC:A7:D0,-70.4,-69
28053,2016-10-07 00:30:50,28:C2:DD:98:92:93,-57,-57
28053,2016-10-07 00:31:00,78:AC:C0:87:58:89,-62.5,-61
28053,2016-10-07 00:31:01,A0:88:B4:94:1A:DC,-79.8,-78
28053,2016-10-07 00:31:28,4C:74:03:1F:20:DA,-81.5,-81
28053,2016-10-07 00:31:22,FA:8E:85:1F:B9:C1,-50,-50
28053,2016-10-07 00:31:30,A0:88:B4:94:1A:DC,-79.9,-78
28053,2016-10-07 00:31:35,4C:74:03:1F:20:DA,-81,-81
28053,2016-10-07 00:31:37,78:AC:C0:87:58:89,-63.6,-61
28053,2016-10-07 00:31:46,18:CF:5E:DC:A7:D0,-69.3,-68
28053,2016-10-07 00:32:15,78:AC:C0:87:58:89,-61.5,-61
28053,2016-10-07 00:32:06,84:11:9E:01:23:EC,-85,-85
28053,2016-10-07 00:32:23,28:C2:DD:98:92:93,-56,-56
28053,2016-10-07 00:32:32,F0:F6:1C:10:DC:E7,-81.9,-81
28053,2016-10-07 00:32:34,78:AC:C0:87:58:89,-63.3,-61
28053,2016-10-07 00:32:38,90:A4:DE:2F:DC:72,-81,-81
28053,2016-10-07 00:32:46,18:CF:5E:DC:A7:D0,-69.2,-69
28053,2016-10-07 00:32:53,34:E2:FD:4D:25:C2,-82,-82
28053,2016-10-07 00:33:23,A0:88:B4:94:1A:DC,-80.2,-78
28053,2016-10-07 00:33:11,78:AC:C0:87:58:89,-62.4,-61
28053,2016-10-07 00:33:23,48:5A:3F:04:8E:CE,-82.5,-82
28053,2016-10-07 00:33:30,78:AC:C0:87:58:89,-62.1,-61
28053,2016-10-07 00:33:32,66:0E:D9:A2:38:12,-81,-81
28053,2016-10-07 00:33:43,A0:88:B4:94:1A:DC,-79.7,-78
28053,2016-10-07 00:33:47,18:CF:5E:DC:A7:D0,-69.4,-68
28053,2016-10-07 00:33:56,28:C2:DD:98:92:93,-56,-56
28053,2016-10-07 00:34:13,A0:88:B4:94:1A:DC,-80,-77
28053,2016-10-07 00:34:06,FA:8E:85:1F:B9:C1,-49,-49
28053,2016-10-07 00:34:08,78:AC:C0:87:58:89,-62.3,-61
28053,2016-10-07 00:34:09,B4:52:7E:7C:CF:35,-78.2,-78
28053,2016-10-07 00:34:52,A0:88:B4:94:1A:DC,-79.6,-76
28053,2016-10-07 00:34:54,78:AC:C0:87:58:89,-61.6,-61
28053,2016-10-07 00:34:38,90:A4:DE:2F:DC:72,-79.2,-78
28053,2016-10-07 00:34:46,18:CF:5E:DC:A7:D0,-70.4,-69
28053,2016-10-07 00:35:15,A0:88:B4:94:1A:DC,-80.1,-78
28053,2016-10-07 00:35:13,78:AC:C0:87:58:89,-62.3,-61
28053,2016-10-07 00:35:30,28:C2:DD:98:92:93,-58.8,-57
28053,2016-10-07 00:35:40,A0:88:B4:94:1A:DC,-79.4,-77
28053,2016-10-07 00:35:51,78:AC:C0:87:58:89,-62.4,-61
28053,2016-10-07 00:35:47,18:CF:5E:DC:A7:D0,-70.5,-69
28053,2016-10-07 00:36:00,78:AC:C0:87:58:89,-61.8,-61
28053,2016-10-07 00:36:02,A0:88:B4:94:1A:DC,-79,-77
28053,2016-10-07 00:36:10,B0:E0:3C:11:0D:32,-78.7,-78
28053,2016-10-07 00:36:21,10:2A:B3:2A:B4:37,-83,-83
28053,2016-10-07 00:36:38,78:AC:C0:87:58:89,-61.6,-61
28053,2016-10-07 00:36:38,90:A4:DE:2F:DC:72,-79.5,-79
28053,2016-10-07 00:36:46,4C:74:03:0B:5C:32,-78,-78
28053,2016-10-07 00:36:47,18:CF:5E:DC:A7:D0,-69.1,-68
28053,2016-10-07 00:37:02,28:C2:DD:98:92:93,-60.4,-58
